name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"American Airlines to Dallas-Fort Worth, Boeing 737-800","AA","B21","7f92b153-b546-4954-92e3-0d9d361bdf22","1","149","0","0.20270833335","0.25","0.04729166665000001","null"
"American Airlines to Dallas-Fort Worth, Boeing 737-800","AA","B17","72b0d36c-55ba-4eaa-a9ad-e16e247bc991","1","149","0","0.2790972222388889","0.3263888888888889","0.04729166665000001","null"
"American Airlines to Dallas-Fort Worth, Boeing 737-800","AA","B23","ac869ac5-1f47-4491-a49b-f371e71fabb2","1","149","0","0.29993055557222226","0.34722222222222227","0.04729166665000001","null"
"American Airlines to Dallas-Fort Worth, Boeing 737-800","AA","B17","0667d162-10ff-46c8-a535-8116ec6a965f","1","149","0","0.35895833335","0.40625","0.04729166665000001","null"
"American Airlines to New York, Boeing 777","AA","B24","1bbc6ee7-6c29-4147-9db6-408f07ee5718","1","247","0","0.1736111111111111","0.2986111111111111","0.125","null"
"American Airlines to New York, Boeing 777","AA","B18","332c47c1-f05a-405d-b057-fc9bf5ad923e","1","304","0","0.2712191357777778","0.3854166666666667","0.1141975308888889","null"
"American Airlines to Dallas-Fort Worth, Boeing 787-800","AA","B24","a1af6a04-0f61-4e7c-9bc5-d5f5b92aaff1","1","219","0","0.3368055555555556","0.37847222222222227","0.041666666666666685","null"
"American Airlines to New York, Boeing 787-800","AA","B24","c65d7ece-2ed1-4ba9-af7a-3ac012a7db2f","1","219","0","0.53125","0.6354166666666666","0.10416666666666663","null"
"Air France to Paris, Airbus A380","AF","B14","1c15b69c-2e6e-4158-a13e-257b59e7f63d","1","516","0","0.6180555555555555","0.7430555555555555","0.125","null"
"Air France to Paris, Boeing 777","AF","B10","367eced2-deb6-4ac8-bd3d-7e76b97bcffc","1","310","0","0.5416666666666667","0.6527777777777778","0.11111111111111105","null"
"Air France to Paris, Boeing 777","AF","B14","f5e17191-4fc4-48af-8611-a84ffb4ee88e","1","310","0","0.7743055555555556","0.8923611111111112","0.11805555555555558","null"
"Alaska Airlines to Seattle, Boeing 737-800","AS","B20a","80b166c2-2858-49c9-bba0-54ac9ea0daa3","1","157","0","0.3611111111111111","0.4236111111111111","0.0625","null"
"Alaska Airlines to Portland, Boeing 737-800","AS","B4","22e128d5-77d0-4556-ae07-73bfabcf2d6c","1","157","0","0.59375","0.6319444444444444","0.03819444444444442","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B20b","8a911bcc-5bac-48ec-90e6-b377bb2bb6c9","1","172","0","0.3541666666666667","0.3854166666666667","0.03125","null"
"Alaska Airlines to Puerto Vallarta, Boeing 737-900","AS","B20b","bc69728d-5ed7-4e48-9a97-27495dc2aaa4","1","172","0","0.39583333333333337","0.4479166666666667","0.052083333333333315","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B22","08075442-9be6-41f1-ba76-cc98d40d0e87","1","172","0","0.4104166666666667","0.8298611111111112","0.41944444444444445","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B4","1791f5e9-aba5-4546-a931-abfb52bee976","1","172","0","0.50625","0.5416666666666666","0.03541666666666665","null"
"Alaska Airlines to Palm Springs, Boeing 737-900","AS","B2","1212d15e-bb6b-4c70-a097-052103fe526b","1","172","0","0.5888888888888889","0.6180555555555556","0.029166666666666674","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B15","0de60fae-9898-44fc-97cc-058a51a46094","1","172","0","0.6805555555555556","0.7048611111111112","0.02430555555555558","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B4","99da609d-2060-4bd5-8108-f8029ffe50dd","1","172","0","0.7777777777777778","0.8125","0.03472222222222221","null"
"Alaska Airlines to Portland, Boeing 737-900","AS","B18b","dbd15046-167c-4c64-a4b2-1cc9b4eca647","1","172","0","0.7861111111111112","0.8506944444444445","0.06458333333333333","null"
"Alaska Airlines to Palm Springs, Boeing 737-900","AS","B20a","8413c0c2-63f8-436c-a561-91d5dff0aba4","1","172","0","0.8472222222222222","0.8715277777777778","0.02430555555555558","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B20b","0b834396-c744-4eaa-a99b-1d81b8ace4d8","1","172","0","-1.834280302939394","0.3020833333333333","2.136363636272727","null"
"Alaska Airlines to Portland, Boeing 737-900","AS","B20a","0cf7d2b5-1bda-4fa2-bdbd-cde1b01faf65","1","172","0","-1.8446969696060604","0.2916666666666667","2.136363636272727","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B1","d0913a16-9264-4e9a-89a2-2e9470d602a8","1","74","0","0.34375","0.375","0.03125","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B2","72fbeebf-29e1-4994-9561-c4e8faf6a155","1","74","0","0.53125","0.5555555555555556","0.02430555555555558","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B5","3bd11b4d-8a26-495f-97ef-f24d1ab0b9be","1","74","0","0.7222222222222222","0.7465277777777778","0.02430555555555558","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B4","77e78719-33b6-480b-99c3-09699522b8b8","1","183","0","0.049305555555555575","0.2916666666666667","0.2423611111111111","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B6a","727453c3-d273-4606-a861-65597119a53e","1","183","0","0.35486111111111107","0.3847222222222222","0.029861111111111116","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B6b","19a3556c-ae5c-4fbb-bd7c-225e06f98c08","1","183","0","0.4166666666666667","0.4513888888888889","0.03472222222222221","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B6a","a3ef5453-055a-4cad-af03-258ba281e54c","1","183","0","0.4236111111111111","0.46875","0.045138888888888895","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B6b","52b9da7f-0eb2-4e47-90e9-490fc706740b","1","183","0","0.46944444444444444","0.5041666666666667","0.03472222222222221","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B6a","9ec4837c-81c0-4d05-91b5-261ce4932105","1","183","0","0.5347222222222222","0.5694444444444444","0.03472222222222221","null"
"JetBlue Airways to , Airbus Industries A321","B6","B4","3846acc9-6c58-48b9-aa6f-086233197871","1","183","0","0.6729166666666667","0.7083333333333334","0.03541666666666665","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B6a","da65d62d-4098-4471-9f3d-4bc0c092ed4b","1","183","0","0.7708333333333334","0.8020833333333334","0.03125","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B6a","d9fe2849-615f-4f7e-bc85-86ad2a79d872","1","183","0","0.8256944444444444","0.875","0.0493055555555556","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B6a","1c46b94c-8549-4788-ba8c-e1f0b3b38153","1","183","0","0.8958333333333333","0.9305555555555555","0.03472222222222221","null"
"JetBlue Airways to Fort Lauderdale, Airbus Industries A321","B6","B6b","4ce981ad-313d-465c-a879-ce8e32933a6b","1","183","0","0.8993055555555555","0.9305555555555555","0.03125","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B6a","96ba9032-cb28-4e69-a217-5a62d76f164e","1","183","0","0.9631944444444445","0.9993055555555556","0.036111111111111094","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B6a","2feea5fc-87aa-4199-8ad6-406bec216549","1","183","0","0.28003472225","0.3333333333333333","0.053298611083333336","null"
"British Airways to London, Airbus A350-1000","BA","B20","60005319-a00c-45ee-9334-24483c551d57","1","369","0","0.5104166666666666","0.59375","0.08333333333333337","null"
"British Airways to London, Airbus A350-1000","BA","B20","d122a2a8-f76c-4545-9313-f4b71e52292b","1","369","0","0.701388888888889","0.7881944444444445","0.08680555555555558","null"
"British Airways to London, Airbus A380","BA","B6","38ebb233-6704-4a6b-800b-4941552152ff","1","469","0","0.6006944444444445","0.7048611111111112","0.10416666666666663","null"
"Delta Air Lines to New York, Airbus Industries A319","DL","C9","49e9acd2-eea8-4a06-8a53-edc5a2480850","1","126","0","0.673611111111111","0.7222222222222222","0.04861111111111116","null"
"Delta Air Lines to Minneapolis, Airbus Industries A320","DL","C1","7325811c-8047-4b78-b801-d7840b6ddcf3","1","150","0","0.47916666666666663","0.517361111111111","0.03819444444444442","null"
"Delta Air Lines to Salt Lake City, Airbus Industries A320","DL","C9","ce856557-f6e9-4eaa-9f0e-58e4ccc66c90","1","150","0","0.7430555555555556","0.7673611111111112","0.02430555555555558","null"
"Delta Air Lines to Salt Lake City, Airbus Industries A320","DL","C6","ca720287-2715-4b4e-b575-1a9e2d568cc4","1","150","0","0.2222222222222222","0.2534722222222222","0.03125","null"
"Delta Air Lines to Atlanta, Airbus A330-300","DL","C5","a2086bf5-d08a-4653-b6e9-28f45b9dc591","1","293","0","0.43194444444444446","0.4930555555555556","0.061111111111111116","null"
"Delta Air Lines to Atlanta, Airbus A330-300","DL","C5","600b1b8b-476d-42ba-bdd6-b9e92a801543","1","293","0","0.21574074066666665","0.3125","0.09675925933333335","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","a89bdf4d-32d5-47d6-a8fa-67058dbcc1c5","1","160","0","0.00347222222222221","0.25","0.2465277777777778","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C10","9a4ccc96-5a93-4120-89d1-417710e2e861","1","160","0","0.25763888888888886","0.3333333333333333","0.07569444444444445","null"
"Delta Air Lines to Salt Lake City, Boeing 737-800","DL","C9","72b1ad42-f7c4-4574-9745-6b01862a703b","1","160","0","0.34722222222222227","0.37847222222222227","0.03125","null"
