GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
12,,,1,1,21,,1437,49,,1,0.356944444,0.392361111,1,8,,2,10,,2,1,,2,,,1,,2,1,1,2,0.553675
12,,,1,1,21,,1437,49,,1,0.333333333,0.392361111,1,8,,2,10,,2,2,,2,,,5,,6,1,0,3,0.553675
12,,,1,1,21,,1437,49,,1,0.291666667,0.392361111,1,8,,2,10,,2,2,,2,,,1,,4,2,2,3,0.553675
12,,,1,1,21,,1437,49,,1,0.3125,0.392361111,1,8,,1,10,,1,2,,1,,,90,,4,1,2,2,0.553675
12,,,1,1,21,,1437,49,,1,0.270833333,0.392361111,1,8,,8,10,,2,1,,1,,,10,,3,1,3,1,0.553675
12,,,1,1,21,,1437,49,,1,0.333333333,0.392361111,2,8,,2,10,,1,2,,2,,,1,,5,1,4,2,0.553675
43,,,1,1,18,,144,25,,1,0.350694444,0.440972222,6,8,,1,10,,1,2,,1,,,5,,9,1,1,2,1.266708
43,,,1,1,18,,144,25,,1,0.392361111,0.440972222,2,8,,2,10,,1,2,,2,,,2,,5,2,5,3,1.266708
43,,,1,1,18,,144,25,,1,0.354166667,0.440972222,6,8,,1,10,,1,2,,1,,,3,,5,1,5,2,1.266708
43,,,1,1,18,,144,25,,1,0.395833333,0.440972222,1,8,,2,10,,1,0,,0,,,8,,3,2,2,3,1.266708
43,,,1,1,18,,144,25,,1,0.34375,0.440972222,2,8,,10,,,2,2,,1,,,5,,7,2,2,2,1.266708
43,,,1,1,18,,144,25,,1,0.354166667,0.440972222,3,8,,1,10,,1,1,,0,,,3,,6,2,2,2,1.266708
43,,,1,1,18,,144,25,,1,0.364583333,0.440972222,3,8,,6,10,,2,1,,2,,,1,,3,2,2,2,1.266708
43,,,1,1,18,,144,25,,1,N,0.440972222,1,8,,6,10,,1,2,,1,,,11,,3,1,2,3,1.266708
43,,,1,1,18,,144,25,,1,0.357638889,0.440972222,2,3,8,2,10,,1,0,,0,,,10,,2,2,2,2,1.266708
43,,,1,1,18,,144,25,,1,0.3125,0.440972222,3,8,,11,10,,2,1,,1,,,9,,7,2,0,2,1.266708
43,,,1,1,18,,144,25,,1,0.916666667,0.440972222,3,8,,5,10,,1,2,,1,,,15,,2,1,1,2,1.266708
43,,,1,1,18,,144,25,,1,0.375,0.440972222,2,8,,3,10,,2,2,,2,,,7,,3,1,4,2,1.266708
43,,,1,1,18,,144,25,,1,0.375,0.440972222,9,8,,2,10,,1,1,,2,,,99,,0,0,0,0,1.266708
98,,,1,2,33,,776,50,,1,0.083333333,0.324305556,2,3,8,3,10,,2,1,,1,,,13,,9,0,3,2,0.595689
98,,,1,2,33,,776,50,,1,0.208333333,0.324305556,2,8,,4,10,,1,1,,2,,,14,,4,1,3,2,0.595689
98,,,1,2,33,,776,50,,1,0.25,0.324305556,1,8,,8,10,,2,2,,2,,,12,,6,1,4,2,0.595689
98,,,1,2,33,,776,50,,1,0.28125,0.324305556,1,8,,1,10,,2,1,,2,,,2,,5,2,0,2,0.595689
98,,,1,2,33,,776,50,,1,0.270833333,0.324305556,5,8,,6,10,,2,2,,2,,,12,,3,2,2,2,0.595689
98,,,1,2,33,,776,50,,1,0.270833333,0.324305556,3,8,,2,10,,1,1,,1,,,12,,7,2,0,2,0.595689
98,,,1,2,33,,776,50,,1,0.270833333,0.324305556,1,8,,2,10,,2,2,,1,,,2,,3,2,2,2,0.595689
98,,,1,2,33,,776,50,,1,0.25,0.324305556,2,8,,2,10,,1,2,,2,,,2,,3,2,2,3,0.595689
98,,,1,2,33,,776,50,,1,N,0.324305556,2,8,,2,10,,1,0,,0,,,99,,0,0,0,0,0.595689
98,,,1,2,33,,776,50,,1,0.25,0.324305556,1,8,,1,10,,2,2,,2,,,4,,4,1,3,1,0.595689
25,,,1,2,6,,1023,86,,1,0.229166667,0.313194444,2,8,,5,10,,1,2,,1,,,1,,3,2,1,1,0.892167
25,,,1,2,6,,1023,86,,1,0.271527778,0.313194444,1,8,,2,10,,2,2,,2,,,2,,6,1,4,2,0.892167
25,,,1,2,6,,1023,86,,1,0.25,0.313194444,1,8,,4,10,,2,1,,1,,,1,,3,2,2,2,0.892167
25,,,1,2,6,,1023,86,,1,0.208333333,0.313194444,2,3,8,1,10,,1,0,,0,,,10,,3,1,1,2,0.892167
25,,,1,2,6,,1023,86,,1,0.208333333,0.313194444,3,8,,1,10,,1,2,,2,,,10,,6,2,2,2,0.892167
25,,,1,2,6,,1023,86,,1,0.229166667,0.313194444,2,8,,4,10,,1,2,,1,,,2,,4,1,3,2,0.892167
25,,,1,2,6,,1023,86,,1,0.270833333,0.313194444,1,8,,4,10,,2,2,,1,,,1,,3,1,4,2,0.892167
25,,,1,2,6,,1023,86,,1,0.270833333,0.313194444,1,8,,4,10,,2,2,,1,,,1,,3,2,4,2,0.892167
25,,,1,2,6,,1023,86,,1,0.236111111,0.313194444,6,8,,1,10,,2,2,,2,,,1,,3,1,0,2,0.892167
25,,,1,2,6,,1023,86,,1,0.25,0.313194444,2,8,,1,10,,1,0,,0,,,90,,4,1,3,1,0.892167
25,,,1,2,6,,1023,86,,1,0.166666667,0.313194444,6,8,,2,10,,2,0,,0,,,10,,5,2,0,3,0.892167
25,,,1,2,29,,1201,50,,1,0.1875,0.25,1,8,,7,10,,1,2,,1,,,2,,5,1,4,2,0.892167
25,,,1,2,29,,1201,50,,1,0.190972222,0.25,4,8,,1,10,,1,2,,2,,,4,,6,2,3,1,0.892167
25,,,1,2,29,,1201,50,,1,0.1875,0.25,1,8,,4,10,,2,2,,2,,,11,,6,2,4,1,0.892167
25,,,1,2,29,,1201,50,,1,0.197916667,0.25,2,8,,2,10,,2,2,,2,,,4,,6,2,5,2,0.892167
25,,,1,2,29,,1201,50,,1,0.833333333,0.25,2,8,,3,10,,2,1,,1,,,10,,3,1,2,2,0.892167
25,,,1,2,29,,1201,50,,1,0.166666667,0.25,2,8,,8,10,,2,2,,2,,,12,,7,2,0,2,0.892167
25,,,1,2,29,,1201,50,,1,0.208333333,0.25,1,8,,7,10,,2,1,,1,,,11,,4,2,5,1,0.892167
25,,,1,2,29,,1201,50,,1,0.1875,0.25,1,8,,7,10,,2,1,,2,,,11,,3,2,3,2,0.892167
25,,,1,2,29,,1201,50,,1,0.1875,0.25,4,8,,2,10,,0,0,,2,,,4,,2,2,4,3,0.892167
89,,,1,2,33,,1571,11,,2,0.916666667,0.25,3,8,,3,10,,1,2,,1,,,12,,6,1,2,2,1.870831
89,,,1,2,33,,1571,11,,2,0.1875,0.25,4,8,,3,10,,2,2,,2,,,10,,4,1,2,2,1.870831
89,,,1,2,33,,1571,11,,2,0.1875,0.25,5,8,,6,10,,2,2,,2,,,4,,3,1,3,2,1.870831
89,,,1,2,33,,1571,11,,2,0.201388889,0.25,6,8,,2,10,,2,2,,1,,,2,,5,2,0,2,1.870831
89,,,1,2,33,,1571,11,,2,0.197916667,0.25,1,8,,2,10,,2,1,,2,,,12,,4,2,3,2,1.870831
89,,,1,2,33,,1571,11,,2,0.041666667,0.25,2,3,8,5,10,,2,2,,1,,,1,,2,1,3,1,1.870831
89,,,1,2,33,,1571,11,,2,0.1875,0.25,1,8,,8,10,,2,2,,1,,,12,,5,1,4,1,1.870831
89,,,1,2,33,,1571,11,,2,0.197916667,0.25,5,8,,7,10,,2,2,,1,,,12,,4,1,4,2,1.870831
98,,,1,2,33,,776,50,,1,0.25,0.324305556,2,8,,5,10,,2,2,,2,,,11,,3,2,1,2,0.595689
98,,,1,2,33,,776,50,,1,0.284722222,0.324305556,1,8,,1,10,,1,2,,1,,,1,,5,1,2,2,0.595689
84,,,1,1,33,,300,38,,1,0.3125,0.4375,2,8,,3,10,,2,2,,1,,,10,,6,2,1,2,1.870831
84,,,1,1,33,,300,38,,1,0.375,0.4375,2,8,,4,10,,1,2,,2,,,6,,7,2,3,2,1.870831
84,,,1,1,33,,300,38,,1,0.333333333,0.4375,1,8,,3,10,,2,1,,1,,,10,,6,1,3,2,1.870831
84,,,1,1,33,,300,38,,1,0.326388889,0.4375,2,8,,3,10,,2,1,,1,,,10,,6,1,0,2,1.870831
68,,,1,1,33,,864,39,,3,0.270833333,0.375694444,2,8,,5,10,,1,1,,1,,,90,,0,0,0,0,1.870831
84,,,1,1,33,,300,38,,1,0.375,0.4375,2,8,,3,10,,2,1,,1,,,10,,6,2,4,2,1.870831
84,,,1,1,33,,300,38,,1,0.34375,0.4375,8,,,7,10,,1,1,,1,,,99,,0,0,0,0,1.870831
84,,,1,1,33,,300,38,,1,0.34375,0.4375,5,8,,3,10,,2,1,,1,,,10,,4,1,4,2,1.870831
84,,,1,1,33,,300,38,,1,0.333333333,0.4375,2,8,,1,10,,1,2,,2,,,10,,3,2,2,1,1.870831
84,,,1,1,33,,300,38,,1,0.347222222,0.4375,8,,,3,10,,2,2,,1,,,10,,5,1,2,2,1.870831
84,,,1,1,33,,300,38,,1,0.375,0.4375,2,8,,3,10,,2,2,,1,,,12,,3,0,0,2,1.870831
84,,,1,1,33,,300,38,,1,0.385416667,0.4375,2,8,,3,10,,2,2,,2,,,10,,3,2,2,3,1.870831
68,,,1,1,33,,864,39,,3,0.28125,0.375694444,3,8,,3,10,,2,1,,1,,,12,,4,1,2,2,1.870831
68,,,1,1,33,,864,39,,3,0.284722222,0.375694444,2,8,,3,10,,2,1,,1,,,10,,7,1,4,2,1.870831
68,,,1,1,33,,864,39,,3,0.3125,0.375694444,2,8,,1,10,,0,0,,3,,,4,,1,1,0,2,1.870831
68,,,1,1,33,,864,39,,3,0.3125,0.375694444,2,8,,3,10,,2,1,,1,,,10,,7,2,2,2,1.870831
68,,,1,1,33,,864,39,,3,0.3125,0.375694444,3,8,,2,10,,1,1,,2,,,4,,6,2,0,2,1.870831
68,,,1,1,33,,864,39,,3,0.3125,0.375694444,1,8,,2,10,,2,1,,2,,,3,,3,2,0,2,1.870831
68,,,1,1,33,,864,39,,3,0.302083333,0.375694444,2,8,,3,10,,0,0,,1,,,10,,5,2,0,0,1.870831
68,,,1,1,33,,864,39,,3,N,0.375694444,2,8,,7,10,,1,1,,1,,,10,,3,1,0,2,1.870831
68,,,1,1,33,,864,39,,3,0.3125,0.375694444,3,8,,3,10,,0,0,,1,,,11,,6,2,3,2,1.870831
52,,,2,2,36,,210,18,,3,0.635416667,0.666666667,1,8,,7,10,,2,1,,2,,,11,,5,1,3,1,1.222456
52,,,2,2,36,,210,18,,3,0.635416667,0.666666667,1,8,,4,10,,2,1,,1,,,90,,0,1,0,1,1.222456
52,,,2,2,36,,210,18,,3,0.625,0.666666667,2,8,,6,10,,1,1,,2,,,6,,5,1,4,1,1.222456
52,,,2,2,36,,210,18,,3,0.583333333,0.666666667,5,8,,7,10,,2,1,,1,,,11,,5,2,3,2,1.222456
52,,,2,2,36,,210,18,,3,0.548611111,0.666666667,1,8,,1,10,,2,1,,1,,,90,,5,1,0,1,1.222456
52,,,2,2,36,,210,18,,3,0.5625,0.666666667,2,8,,2,10,,1,2,,2,,,1,,4,2,2,2,1.222456
52,,,2,2,36,,210,18,,3,0.59375,0.666666667,3,8,,3,10,,2,2,,2,,,10,,2,1,2,2,1.222456
52,,,2,2,36,,210,18,,3,0.625,0.666666667,1,8,,8,10,,2,1,,1,,,11,,5,2,0,3,1.222456
58,,,3,2,8,,2246,50,,1,0.614583333,0.725694444,3,8,,4,10,,2,1,,2,,,10,,3,2,1,2,1.222456
58,,,3,2,8,,2246,50,,1,0.645833333,0.725694444,2,8,,3,10,,1,2,,2,,,15,,2,1,2,3,1.222456
58,,,3,2,8,,2246,50,,1,0.625,0.725694444,2,8,,5,10,,1,1,,2,,,12,,2,2,1,2,1.222456
58,,,3,2,8,,2246,50,,1,0.597222222,0.725694444,3,8,,2,10,,1,2,,2,,,10,,3,1,2,2,1.222456
58,,,3,2,8,,2246,50,,1,0.677083333,0.725694444,1,8,,7,10,,2,1,,1,,,10,,5,1,0,1,1.222456
58,,,3,2,8,,2246,50,,1,0.666666667,0.725694444,2,8,,5,10,,1,1,,1,,,10,,4,1,2,2,1.222456
58,,,3,2,8,,2246,50,,1,0.642361111,0.725694444,1,8,,6,10,,2,1,,1,,,7,,7,2,0,1,1.222456
58,,,3,2,8,,2246,50,,1,0.625,0.725694444,1,8,,2,10,,2,1,,1,,,10,,5,0,5,2,1.222456
56,,,2,2,8,,741,50,,1,0.510416667,0.604166667,1,8,,4,10,,2,2,,1,,,10,,3,1,1,2,1.222456
56,,,2,2,8,,741,50,,1,0.489583333,0.604166667,2,8,,2,10,,1,1,,2,,,15,,2,2,5,2,1.222456
56,,,2,2,8,,741,50,,1,0.5,0.604166667,2,8,,2,10,,2,2,,2,,,15,,7,2,2,2,1.222456
56,,,2,2,8,,741,50,,1,0,0.604166667,2,8,,7,10,,0,0,,0,,,99,,0,0,0,0,1.222456
56,,,2,2,8,,741,50,,1,0,0.604166667,1,8,,5,10,,1,1,,2,,,99,,0,0,0,0,1.222456
56,,,2,2,8,,741,50,,1,0.5,0.604166667,6,8,,2,10,,1,1,,1,,,1,,2,1,3,2,1.222456
37,,,1,1,33,,5420,70,,1,0.3125,0.375694444,2,8,,1,10,,1,2,,1,,,4,,6,2,3,2,0.892167
37,,,1,1,33,,5420,70,,1,0.291666667,0.375694444,2,8,,3,10,,2,1,,2,,,10,,4,2,2,2,0.892167
37,,,1,1,33,,5420,70,,1,0.322916667,0.375694444,2,8,,3,10,,2,1,,1,,,12,,7,2,3,2,0.892167
37,,,1,1,33,,5420,70,,1,0.3125,0.375694444,1,8,,3,10,,2,2,,2,,,10,,3,1,1,2,0.892167
37,,,1,1,33,,5420,70,,1,0.3125,0.375694444,1,8,,2,10,,2,2,,2,,,4,,6,1,2,2,0.892167
57,,,2,1,8,,16,61,,2,0.4375,0.538194444,3,8,,3,10,,1,1,,2,,,10,,4,1,0,2,1.222456
57,,,2,1,8,,16,61,,2,0.465277778,0.538194444,1,8,,4,10,,1,1,,1,,,15,,4,2,0,2,1.222456
57,,,2,1,8,,16,61,,2,0.427083333,0.538194444,3,8,,7,10,,1,1,,1,,,12,,5,1,2,2,1.222456
57,,,2,1,8,,16,61,,2,0.458333333,0.538194444,1,2,8,4,10,,2,1,,1,,,12,,6,1,3,2,1.222456
57,,,2,1,8,,16,61,,2,0.416666667,0.538194444,3,8,,2,10,,1,1,,1,,,12,,3,2,1,2,1.222456
57,,,2,1,8,,16,61,,2,0.4375,0.538194444,2,8,,3,10,,2,2,,2,,,16,,2,2,0,2,1.222456
57,,,2,1,8,,16,61,,2,0,0.538194444,2,8,,6,10,,1,1,,2,,,99,,0,0,0,0,1.222456
57,,,2,1,8,,16,61,,2,0,0.538194444,5,8,,4,10,,2,1,,1,,,99,,5,1,0,1,1.222456
87,,,1,1,33,,1683,21,,3,0.322916667,0.446527778,1,8,,7,10,,2,1,,2,,,11,,6,1,4,2,1.870831
87,,,1,1,33,,1683,21,,3,0.229166667,0.446527778,2,8,,4,10,,2,2,,2,,,11,,6,1,3,2,1.870831
87,,,1,1,33,,1683,21,,3,0.270833333,0.446527778,3,6,8,3,10,,2,2,,2,,,10,,4,2,1,2,1.870831
87,,,2,1,33,,1683,21,,3,0.305555556,0.446527778,2,8,,3,10,,2,2,,1,,,11,,5,2,3,2,1.870831
87,,,1,1,33,,1683,21,,3,0.34375,0.446527778,3,8,,3,10,,2,2,,1,,,10,,4,1,4,2,1.870831
87,,,1,1,33,,1683,21,,3,0.364583333,0.446527778,1,8,,3,10,,2,1,,2,,,11,,5,1,3,1,1.870831
87,,,1,1,33,,1683,21,,3,0.364583333,0.446527778,3,8,,3,10,,2,2,,1,,,10,,6,2,1,1,1.870831
87,,,1,1,33,,1683,21,,3,0.1875,0.446527778,2,8,,3,10,,0,1,,1,,,11,,4,2,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.333333333,0.446527778,2,8,,4,10,,1,2,,1,,,11,,7,2,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.354166667,0.446527778,1,8,,12,10,,1,1,,2,,,11,,4,1,4,2,1.870831
87,,,1,1,33,,1683,21,,3,0.229166667,0.446527778,2,8,,3,10,,2,1,,1,,,11,,6,2,3,2,1.870831
87,,,1,1,33,,1683,21,,3,0.916666667,0.446527778,8,,,3,10,,1,2,,1,,,11,,3,1,3,2,1.870831
87,,,1,1,33,,1683,21,,3,0.916666667,0.446527778,2,8,,3,10,,1,0,,1,,,11,,3,2,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.375,0.446527778,1,8,,3,10,,3,0,,0,,,11,,4,2,1,2,1.870831
87,,,1,1,33,,1683,21,,3,0.375,0.446527778,1,8,,12,10,,1,2,,2,,,11,,3,2,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.395833333,0.446527778,10,8,,3,10,,2,1,,2,,,12,,5,2,0,2,1.870831
87,,,1,1,33,,1683,21,,3,0.326388889,0.446527778,5,8,,3,10,,0,0,,1,,,10,,5,0,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.364583333,0.446527778,2,8,,6,10,,1,0,,1,,,11,,6,1,2,2,1.870831
87,,,1,1,33,,1683,21,,3,0.333333333,0.446527778,1,8,,3,10,,0,0,,0,,,16,,5,1,3,3,1.870831
87,,,1,1,33,,1683,21,,3,0.368055556,0.446527778,3,8,,2,10,,2,2,,2,,,2,,6,1,0,2,1.870831
87,,,1,1,33,,1683,21,,3,0.368055556,0.446527778,3,8,,13,10,,1,2,,2,,,2,,6,2,4,1,1.870831
87,,,1,1,33,,1683,21,,3,0.336805556,0.446527778,1,8,,3,10,,1,2,,2,,,16,,4,1,4,2,1.870831
87,,,1,1,33,,1683,21,,3,0.347222222,0.446527778,8,,,3,10,,1,1,,2,,,11,,6,1,0,2,1.870831
87,,,1,1,33,,1683,21,,3,0.333333333,0.446527778,1,8,,7,10,,2,2,,1,,,11,,5,2,0,2,1.870831
87,,,1,1,33,,1683,21,,3,0.354166667,0.446527778,6,8,,1,10,,1,1,,2,,,8,,5,2,4,2,1.870831
91,,,3,3,2,,754,97,,4,0.791666667,0.927083333,5,8,,4,10,,1,1,,1,,,13,,7,1,4,2,0.595689
91,,,3,3,2,,754,97,,4,0.6875,0.927083333,7,8,,3,10,,1,2,,1,,,13,,7,1,0,2,0.595689
91,,,3,3,2,,754,97,,4,0.34375,0.427083333,1,8,,4,10,,1,1,,1,,,15,,3,2,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.739583333,0.927083333,1,8,,8,10,,1,2,,1,,,13,,6,1,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.291666667,0.427083333,2,8,,5,10,,1,1,,2,,,13,,5,2,4,2,0.595689
91,,,3,3,2,,754,97,,4,0.833333333,0.927083333,2,8,,2,10,,1,2,,2,,,13,,0,0,0,2,0.595689
91,,,3,3,2,,754,97,,4,N,0.927083333,1,8,,10,,,2,2,,2,,,13,,4,1,4,3,0.595689
91,,,3,3,2,,754,97,,4,0.833333333,0.927083333,2,8,,3,10,,2,1,,1,,,13,,5,2,5,2,0.595689
91,,,3,3,2,,754,97,,4,0.791666667,0.927083333,1,8,,8,10,,2,1,,1,,,13,,4,1,4,2,0.595689
91,,,3,3,2,,754,97,,4,N,0.927083333,1,8,,3,10,,2,2,,2,,,13,,4,1,0,2,0.595689
91,,,3,3,2,,754,97,,4,0.756944444,0.927083333,1,8,,3,10,,2,1,,1,,,13,,4,1,3,2,0.595689
91,,,3,3,2,,754,97,,4,0.729166667,0.927083333,2,8,,3,10,,1,0,,1,,,13,,6,2,1,2,0.595689
91,,,3,3,2,,754,97,,4,0.8125,0.927083333,5,8,,6,10,,1,1,,2,,,15,,4,1,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.8125,0.927083333,3,8,,3,10,,2,2,,1,,,13,,4,2,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.6875,0.927083333,2,8,,3,10,,2,2,,1,,,13,,2,2,0,2,0.595689
91,,,3,3,2,,754,97,,4,0.66875,0.927083333,2,8,,3,10,,2,2,,1,,,13,,2,2,2,3,0.595689
91,,,3,3,2,,754,97,,4,0.625,0.927083333,2,8,,7,10,,1,1,,1,,,13,,7,1,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.729166667,0.927083333,2,8,,3,10,,1,0,,0,,,13,,4,2,2,2,0.595689
91,,,3,3,2,,754,97,,4,0.583333333,0.927083333,5,8,,5,10,,2,1,,1,,,13,,4,1,4,2,0.595689
91,,,3,3,2,,754,97,,4,0.854166667,0.927083333,2,8,,3,10,,2,2,,2,,,13,,6,1,0,2,0.595689
91,,,3,3,2,,754,97,,4,0.854166667,0.927083333,2,8,,3,10,,2,1,,2,,,13,,2,2,4,1,0.595689
91,,,3,3,2,,754,97,,4,0.791666667,0.927083333,2,8,,3,10,,2,1,,1,,,13,,3,1,1,2,0.595689
91,,,3,3,2,,754,97,,4,0.854166667,0.927083333,2,8,,3,10,,2,2,,2,,,13,,9,3,2,3,0.595689
91,,,3,3,2,,754,97,,4,0.791666667,0.927083333,2,8,,3,10,,2,1,,1,,,13,,5,2,2,2,0.595689
90,,,3,2,33,,478,74,,1,0.645833333,0.743055556,2,8,,1,10,,1,1,,1,,,10,,6,1,2,1,1.870831
90,,,3,2,33,,478,74,,1,0.666666667,0.743055556,2,8,,1,10,,1,2,,1,,,4,,4,1,2,1,1.870831
90,,,3,2,33,,478,74,,1,0.59375,0.743055556,2,8,,3,10,,1,1,,1,,,10,,6,2,2,2,1.870831
90,,,3,2,33,,478,74,,1,0.625,0.743055556,2,8,,3,10,,0,1,,1,,,12,,6,1,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.659722222,0.743055556,2,8,,3,10,,2,1,,2,,,10,,3,2,1,2,1.870831
90,,,3,2,33,,478,74,,1,0.583333333,0.743055556,1,8,,3,10,,1,2,,2,,,16,,4,1,5,2,1.870831
90,,,3,2,33,,478,74,,1,0.666666667,0.743055556,1,8,,2,10,,2,2,,2,,,10,,5,2,3,2,1.870831
90,,,3,2,33,,478,74,,1,0.142361111,0.743055556,1,8,,3,10,,2,2,,1,,,99,,0,0,0,0,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,1,8,,4,10,,1,1,,2,,,99,,0,0,0,0,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,3,8,,3,10,,2,2,,2,,,10,,4,1,2,2,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,2,8,,3,10,,2,2,,1,,,11,,6,2,3,2,1.870831
90,,,3,2,33,,478,74,,1,0.541666667,0.743055556,1,8,,3,10,,1,0,,0,,,15,,5,1,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.625,0.743055556,2,8,,3,10,,2,2,,2,,,12,,5,1,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.635416667,0.743055556,3,8,,8,10,,1,2,,1,,,10,,5,2,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.597222222,0.743055556,1,8,,3,10,,1,2,,1,,,10,,5,1,0,2,1.870831
90,,,3,2,33,,478,74,,1,0.604166667,0.743055556,3,8,,3,10,,2,2,,1,,,10,,6,2,3,2,1.870831
90,,,3,2,33,,478,74,,1,0.604166667,0.743055556,2,8,,3,10,,0,0,,1,,,10,,6,1,3,2,1.870831
90,,,3,2,33,,478,74,,1,0.635416667,0.743055556,1,8,,12,10,,2,2,,1,,,10,,3,1,4,2,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,1,8,,7,10,,2,1,,2,,,10,,6,1,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,3,8,,3,10,,2,1,,1,,,10,,5,2,4,2,1.870831
90,,,3,2,33,,478,74,,1,0.645833333,0.743055556,1,8,,3,10,,0,0,,1,,,10,,7,1,2,1,1.870831
90,,,3,2,33,,478,74,,1,0.645833333,0.743055556,1,8,,3,10,,2,2,,1,,,10,,4,2,4,1,1.870831
90,,,3,2,33,,478,74,,1,0.677083333,0.743055556,1,8,,3,10,,1,2,,2,,,10,,3,1,3,1,1.870831
90,,,3,2,33,,478,74,,1,0.6875,0.743055556,7,8,,3,10,,1,2,,2,,,10,,4,2,1,2,1.870831
56,,,3,2,8,,2246,50,,1,0.625,0.722222222,2,8,,2,10,,2,2,,2,,,10,,7,2,0,1,1.222456
56,,,3,2,8,,2246,50,,1,0.604166667,0.722222222,6,8,,2,10,,1,2,,2,,,2,,4,2,0,2,1.222456
56,,,3,2,8,,2246,50,,1,0.583333333,0.722222222,2,8,,2,10,,1,2,,1,,,7,,7,1,4,2,1.222456
56,,,3,2,8,,2246,50,,1,0.645833333,0.722222222,2,8,,5,10,,2,2,,2,,,10,,4,2,0,1,1.222456
56,,,3,2,8,,2246,50,,1,0.666666667,0.722222222,3,8,,5,10,,1,1,,1,,,15,,2,2,0,2,1.222456
56,,,3,2,8,,2246,50,,1,0.631944444,0.722222222,1,8,,5,10,,1,2,,2,,,19,,7,1,4,3,1.222456
56,,,3,2,8,,2246,50,,1,0.583333333,0.722222222,3,8,,2,10,,1,2,,2,,,5,,2,1,0,0,1.222456
56,,,3,2,8,,2246,50,,1,0.583333333,0.722222222,2,8,,5,10,,1,2,,2,,,19,,2,1,1,2,1.222456
56,,,3,2,8,,2246,50,,1,0.583333333,0.722222222,2,8,,5,10,,1,2,,2,,,19,,2,2,0,2,1.222456
56,,,3,2,8,,2246,50,,1,0.604166667,0.722222222,1,8,,4,10,,1,2,,1,,,19,,4,1,0,1,1.222456
56,,,3,2,8,,2246,50,,1,0.604166667,0.722222222,3,8,,2,10,,1,1,,1,,,5,,5,2,1,2,1.222456
56,,,3,2,8,,2246,50,,1,N,0.722222222,2,8,,2,10,,1,0,,0,,,4,,5,0,2,2,1.222456
56,,,3,2,8,,2246,50,,1,0.65625,0.722222222,6,8,,2,10,,2,2,,1,,,11,,4,1,1,2,1.222456
56,,,3,2,8,,2246,50,,1,0.65625,0.722222222,1,8,,2,10,,2,1,,1,,,10,,4,1,4,2,1.222456
56,,,3,2,8,,2246,50,,1,0.625,0.722222222,1,8,,6,10,,1,2,,2,,,16,,3,1,0,2,1.222456
56,,,3,2,8,,2246,50,,1,0.625,0.722222222,5,8,,5,10,,1,2,,1,,,15,,2,1,1,2,1.222456
56,,,3,2,8,,2246,50,,1,0.65625,0.722222222,2,8,,4,10,,1,2,,2,,,14,,4,2,3,1,1.222456
56,,,3,2,8,,2246,50,,1,0.659722222,0.722222222,2,8,,4,10,,2,2,,2,,,10,,3,2,1,2,1.222456
56,,,3,2,8,,2246,50,,1,0.533333333,0.722222222,3,8,,3,10,,2,2,,2,,,16,,2,2,2,1,1.222456
56,,,3,2,8,,2246,50,,1,0.604166667,0.722222222,4,8,,1,10,,1,2,,1,,,15,,3,1,1,2,1.222456
56,,,3,2,8,,2246,50,,1,0.677083333,0.722222222,2,8,,2,10,,1,1,,1,,,11,,4,2,4,2,1.222456
56,,,3,2,8,,2246,50,,1,0.666666667,0.722222222,5,8,,2,10,,2,2,,1,,,11,,3,1,2,2,1.222456
56,,,3,2,8,,2246,50,,1,0.6875,0.722222222,2,8,,2,10,,0,0,,0,,,2,,5,2,4,2,1.222456
43,,,1,1,18,,144,25,,1,0.385416667,0.440972222,3,8,,5,10,,2,2,,1,,,12,,3,2,2,1,1.266708
43,,,1,1,18,,144,25,,1,0.361111111,0.440972222,3,8,,7,10,,1,2,,1,,,17,,4,1,4,1,1.266708
