name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Alaska Airlines to Portland, Boeing 737-900","AS","B17","8765a219-4f79-4763-8e7f-07f4ccf1e29a","0.95","172","166","0.7861111111111112","0.8506944444444445","0.06458333333333333","null"
"Alaska Airlines to Palm Springs, Boeing 737-900","AS","B11","5ed04021-dc8a-4f7e-8108-aae0af6c1991","0.95","172","154","0.8472222222222222","0.8715277777777778","0.02430555555555558","null"
"Alaska Airlines to Seattle, Boeing 737-900","AS","B11","3ab33603-15d5-4190-bbde-fda37a62f8c2","0.95","172","167","0.2708333333333333","0.3020833333333333","0.03125","null"
"Alaska Airlines to Portland, Boeing 737-900","AS","B17","2da49c81-00f4-4e9b-8f8d-0c66fbfc35b9","0.95","172","158","0.2604166666666667","0.2916666666666667","0.03125","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B2","b349ab33-632a-409e-bf7c-3ada062d4541","0.95","74","74","0.34375","0.375","0.03125","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B2","8e244a8a-0628-44f7-829b-eba2eeba6b5b","0.95","74","80","0.53125","0.5555555555555556","0.02430555555555558","null"
"Horizon Air to Portland, De Havilland Bombardier Dash 8","QX","B2","316e82f6-0747-4c76-99bd-0944365d1b58","0.95","74","65","0.7222222222222222","0.7465277777777778","0.02430555555555558","null"
"JetBlue Airways to Boston, Airbus Industries A321","B6","B5","21706087-2de5-40a0-95ea-78d8bfc3c507","0.95","183","185","0.2604166666666667","0.2916666666666667","0.03125","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B5","a56e2a60-6e72-4bba-a75c-26ab15694e49","0.95","183","160","0.3569444444444444","0.3847222222222222","0.02777777777777779","null"
"JetBlue Airways to New York, Airbus Industries A321","B6","B3","ac2bc082-3981-48c7-81df-5e5990346437","0.95","183","161","0.4166666666666667","0.4513888888888889","0.03472222222222221","null"
"JetBlue Airways to Long Beach, Airbus Industries A321","B6","B5","af307167-8ec3-4ea9-a519-1953ac11b8a0","0.95","183","159","0.4236111111111111","0.46875","0.045138888888888895","null"
